Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u1	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u2	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ConcepciónGamarraRuizClavijo	Gamarra Ruiz-Clavijo, Concepción	F	1974	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u3	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u4	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u5	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u6	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u7	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u8	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ConcepciónGamarraRuizClavijo	Gamarra Ruiz-Clavijo, Concepción	F	1974	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u9	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u10	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u11	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u12	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	AitorEstebanBravo	Esteban Bravo, Aitor	M	1962	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u13	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u14	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u15	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u16	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	AitorEstebanBravo	Esteban Bravo, Aitor	M	1962	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u17	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u18	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u19	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u20	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	MertxeAizpuruaArzallus	Aizpurua Arzallus, Mertxe	F	1960	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u21	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u22	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u23	Plenary session 238 (2023-02-22)	2023-02-22	Lower house	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
