Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u11	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u12	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centro	AitorEstebanBravo	Esteban Bravo, Aitor	M	1962	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u13	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u14	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centro-izquierda	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u15	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u16	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centro	AitorEstebanBravo	Esteban Bravo, Aitor	M	1962	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u17	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u18	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centro-izquierda	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u19	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u20	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centro-izquierda - izquierda	MertxeAizpuruaArzallus	Aizpurua Arzallus, Mertxe	F	1960	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u21	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u22	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centro-izquierda	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u23	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u24	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centro-izquierda - izquierda	MertxeAizpuruaArzallus	Aizpurua Arzallus, Mertxe	F	1960	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u25	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u26	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centro-izquierda	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u27	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u28	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	Vox	Vox	Opposition	Derecha - Extrema derecha	InésMaríaCañizaresPacheco	Cañizares Pacheco, Inés María	F	1970	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u29	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u30	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	Minister	EC-UP	En Comú Podem - Unidas Podemos	Coalition	Izquierda	YolandaDíazPérez	Díaz Pérez, Yolanda	F	1971	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u31	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u32	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	Vox	Vox	Opposition	Derecha - Extrema derecha	InésMaríaCañizaresPacheco	Cañizares Pacheco, Inés María	F	1970	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u33	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u34	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	Minister	EC-UP	En Comú Podem - Unidas Podemos	Coalition	Izquierda	YolandaDíazPérez	Díaz Pérez, Yolanda	F	1971	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u35	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u36	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	PP	Partido Popular	Opposition	Centro-derecha - Derecha	GuillermoMariscalAnaya	Mariscal Anaya, Guillermo	M	1974	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u37	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u38	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centro-izquierda	TeresaRiberaRodríguez	Ribera Rodríguez, Teresa	F	1969	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u39	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u40	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	PP	Partido Popular	Opposition	Centro-derecha - Derecha	GuillermoMariscalAnaya	Mariscal Anaya, Guillermo	M	1974	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u41	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u42	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centro-izquierda	TeresaRiberaRodríguez	Ribera Rodríguez, Teresa	F	1969	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u43	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u44	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Izquierda	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u45	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u46	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centro-izquierda	TeresaRiberaRodríguez	Ribera Rodríguez, Teresa	F	1969	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u47	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u48	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Izquierda	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u49	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u50	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centro-izquierda	TeresaRiberaRodríguez	Ribera Rodríguez, Teresa	F	1969	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u51	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u52	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u53	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	PP	Partido Popular	Opposition	Centro-derecha - Derecha	MacarenaMontesinosDeMiguel	Montesinos De Miguel, Macarena	F	1961	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u54	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u55	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	Minister	-	-	-	-	PilarLlopCuenca	Llop Cuenca, Pilar	F	1973	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u56	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u57	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	PP	Partido Popular	Opposition	Centro-derecha - Derecha	MacarenaMontesinosDeMiguel	Montesinos De Miguel, Macarena	F	1961	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u58	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u59	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	Minister	-	-	-	-	PilarLlopCuenca	Llop Cuenca, Pilar	F	1973	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u60	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u61	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	PP	Partido Popular	Opposition	Centro-derecha - Derecha	ElenaCastilloLópez	Castillo López, Elena	F	1976	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u62	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u63	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	Minister	-	-	-	-	RaquelSánchezJiménez	Sánchez Jiménez, Raquel	F	1975	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u64	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u65	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	PP	Partido Popular	Opposition	Centro-derecha - Derecha	ElenaCastilloLópez	Castillo López, Elena	F	1976	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u66	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u67	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	Minister	-	-	-	-	RaquelSánchezJiménez	Sánchez Jiménez, Raquel	F	1975	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u68	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u69	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	Minister	-	-	-	-	RaquelSánchezJiménez	Sánchez Jiménez, Raquel	F	1975	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u70	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u71	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u72	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	TE	¡Teruel Existe!	Opposition	Partido multicomprensivo	TomásGuitarteGimeno	Guitarte Gimeno, Tomás	M	1961	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u73	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u74	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Diputado/a	MP	Minister	-	-	-	-	RaquelSánchezJiménez	Sánchez Jiménez, Raquel	F	1975	
ParlaMint-ES_2023-02-22-CD230222	ParlaMint-ES_2023-02-22-CD230222.u75	Sesión plenaria núm. 238 (2023-02-22)	2023-02-22	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 238	-	2023-02-22	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
