Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u14	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	Más País-Equo	Más País - Equo	Opposition	Centre-left to left	ÍñigoErrejónGalván	Errejón Galván, Íñigo	M	1983	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u15	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u16	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	Más País-Equo	Más País - Equo	Opposition	Centre-left to left	ÍñigoErrejónGalván	Errejón Galván, Íñigo	M	1983	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u17	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u18	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	PilarVallugeraBalañà	Vallugera Balañà, Pilar	F	1967	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u19	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u20	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	LucíaMuñozDalda	Muñoz Dalda, Lucía	F	1993	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u21	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u22	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	LourdesMéndezMonasterio	Méndez Monasterio, Lourdes	F	1957	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u23	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u24	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	MartaGonzálezVázquez	González Vázquez, Marta	F	1965	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u25	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u26	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	MartaGonzálezVázquez	González Vázquez, Marta	F	1965	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u27	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u28	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	LauraBerjaVega	Berja Vega, Laura	F	1986	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u29	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u30	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	LauraBerjaVega	Berja Vega, Laura	F	1986	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u31	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u32	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	LauraBerjaVega	Berja Vega, Laura	F	1986	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u33	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u34	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	Minister	UP	Unidas Podemos	Coalition	Left	IreneMaríaMonteroGil	Montero Gil, Irene María	F	1988	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u35	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u36	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	Minister	UP	Unidas Podemos	Coalition	Left	IreneMaríaMonteroGil	Montero Gil, Irene María	F	1988	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u37	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u38	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	Minister	UP	Unidas Podemos	Coalition	Left	IreneMaríaMonteroGil	Montero Gil, Irene María	F	1988	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u39	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u40	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	Minister	UP	Unidas Podemos	Coalition	Left	IreneMaríaMonteroGil	Montero Gil, Irene María	F	1988	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u41	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u42	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	Minister	UP	Unidas Podemos	Coalition	Left	IreneMaríaMonteroGil	Montero Gil, Irene María	F	1988	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u43	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u44	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u45	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u46	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u47	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u48	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u49	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u50	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u51	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	OskarMatuteGarcíaDeJalón	Matute García De Jalón, Oskar	M	1972	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u52	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u53	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	ÍñigoBarandiaranBenito	Barandiaran Benito, Íñigo	M	1959	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u54	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u55	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MaríaMuñozVidal	Muñoz Vidal, María	F	1978	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u56	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u57	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u58	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u59	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	GenísBoadellaEsteve	Boadella Esteve, Genís	M	1979	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u60	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u61	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	AinaVidalSáez	Vidal Sáez, Aina	F	1985	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u62	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u63	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JuanJoséAizcorbeTorra	Aizcorbe Torra, Juan José	M	1959	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u64	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u65	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	DiegoMovellánLombilla	Movellán Lombilla, Diego	M	1979	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u66	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u67	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	EstherPeñaCamarero	Peña Camarero, Esther	F	1980	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u68	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u69	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	Minister	EC-UP	En Comú Podem - Unidas Podemos	Coalition	Left	YolandaDíazPérez	Díaz Pérez, Yolanda	F	1971	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u70	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u71	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u72	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	-	-	-	-	CarlosGarcíaAdanero	García Adanero, Carlos	M	1967	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u73	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u74	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	IsabelPozuetaFernández	Pozueta Fernández, Isabel	F	1965	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u75	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES_2023-02-16-CD230216	ParlaMint-ES_2023-02-16-CD230216.u76	Plenary session 236 (2023-02-16)	2023-02-16	Lower house	Legislatura XIV	Sesión plenaria núm. 236	-	2023-02-16	-	COVID,War	Spanish	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	JosebaAndoniAgirretxeaUrresti	Agirretxea Urresti, Joseba Andoni	M	1966	
