Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES_2023-02-14-CD230214	ParlaMint-ES_2023-02-14-CD230214.u1	Sesión plenaria núm. 234 (2023-02-14)	2023-02-14	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 234	-	2023-02-14	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-14-CD230214	ParlaMint-ES_2023-02-14-CD230214.u2	Sesión plenaria núm. 234 (2023-02-14)	2023-02-14	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 234	-	2023-02-14	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-14-CD230214	ParlaMint-ES_2023-02-14-CD230214.u3	Sesión plenaria núm. 234 (2023-02-14)	2023-02-14	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 234	-	2023-02-14	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	Vox	Vox	Opposition	Derecha - Extrema derecha	FranciscoJavierOrtegaSmithMolina	Ortega Smith-Molina, Francisco Javier	M	1968	
ParlaMint-ES_2023-02-14-CD230214	ParlaMint-ES_2023-02-14-CD230214.u4	Sesión plenaria núm. 234 (2023-02-14)	2023-02-14	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 234	-	2023-02-14	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-14-CD230214	ParlaMint-ES_2023-02-14-CD230214.u5	Sesión plenaria núm. 234 (2023-02-14)	2023-02-14	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 234	-	2023-02-14	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Opposition	Centro-derecha - Derecha	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES_2023-02-14-CD230214	ParlaMint-ES_2023-02-14-CD230214.u6	Sesión plenaria núm. 234 (2023-02-14)	2023-02-14	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 234	-	2023-02-14	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-14-CD230214	ParlaMint-ES_2023-02-14-CD230214.u7	Sesión plenaria núm. 234 (2023-02-14)	2023-02-14	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 234	-	2023-02-14	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	CUP-PR	Candidatura d'Unitat Popular	Opposition	Izquierda - Extrema izquierda	AlbertBotranPahissa	Botran Pahissa, Albert	M	1984	
ParlaMint-ES_2023-02-14-CD230214	ParlaMint-ES_2023-02-14-CD230214.u8	Sesión plenaria núm. 234 (2023-02-14)	2023-02-14	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 234	-	2023-02-14	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES_2023-02-14-CD230214	ParlaMint-ES_2023-02-14-CD230214.u9	Sesión plenaria núm. 234 (2023-02-14)	2023-02-14	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 234	-	2023-02-14	-	COVID,Guerra	Español	Diputado/a	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centro	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES_2023-02-14-CD230214	ParlaMint-ES_2023-02-14-CD230214.u10	Sesión plenaria núm. 234 (2023-02-14)	2023-02-14	Cámara Baja	Legislatura XIV	Sesión plenaria núm. 234	-	2023-02-14	-	COVID,Guerra	Español	Presidencia	-	-	-	-	-	-	-	-	-	-
